timestamp,power_W
2025-11-13 10:38:51.925659,9.16
2025-11-13 10:38:52.925659,8.98
2025-11-13 10:38:53.925659,9.55
2025-11-13 10:38:54.925659,8.54
2025-11-13 10:38:55.925659,8.96
2025-11-13 10:38:56.925659,7.74
2025-11-13 10:38:57.925659,8.22
2025-11-13 10:38:58.925659,10.2
2025-11-13 10:38:59.925659,9.93
2025-11-13 10:39:00.925659,8.54
2025-11-13 10:39:01.925659,10.31
2025-11-13 10:39:02.925659,9.15
2025-11-13 10:39:03.925659,12.37
2025-11-13 10:39:04.925659,8.96
2025-11-13 10:39:05.925659,5.8
2025-11-13 10:39:06.925659,10.3
2025-11-13 10:39:07.925659,9.31
2025-11-13 10:39:08.925659,6.88
2025-11-13 10:39:09.925659,9.99
2025-11-13 10:39:10.925659,10.38
2025-11-13 10:39:11.925659,9.33
2025-11-13 10:39:12.925659,8.73
2025-11-13 10:39:13.925659,9.74
2025-11-13 10:39:14.925659,7.32
2025-11-13 10:39:15.925659,7.63
2025-11-13 10:39:16.925659,10.52
2025-11-13 10:39:17.925659,10.13
2025-11-13 10:39:18.925659,9.84
2025-11-13 10:39:19.925659,9.05
2025-11-13 10:39:20.925659,10.84
2025-11-13 10:39:21.925659,7.87
2025-11-13 10:39:22.925659,10.17
2025-11-13 10:39:23.925659,7.07
2025-11-13 10:39:24.925659,7.13
2025-11-13 10:39:25.925659,10.44
2025-11-13 10:39:26.925659,8.62
2025-11-13 10:39:27.925659,8.41
2025-11-13 10:39:28.925659,6.5
2025-11-13 10:39:29.925659,8.65
2025-11-13 10:39:30.925659,9.68
2025-11-13 10:39:31.925659,8.66
2025-11-13 10:39:32.925659,9.64
2025-11-13 10:39:33.925659,11.74
2025-11-13 10:39:34.925659,56.1
2025-11-13 10:39:35.925659,60.88
2025-11-13 10:39:36.925659,81.52
2025-11-13 10:39:37.925659,55.59
2025-11-13 10:39:38.925659,57.5
2025-11-13 10:39:39.925659,52.58
2025-11-13 10:39:40.925659,50.95
2025-11-13 10:39:41.925659,66.59
2025-11-13 10:39:42.925659,72.46
2025-11-13 10:39:43.925659,65.03
2025-11-13 10:39:44.925659,37.44
2025-11-13 10:39:45.925659,64.16
2025-11-13 10:39:46.925659,50.75
2025-11-13 10:39:47.925659,73.06
2025-11-13 10:39:48.925659,62.73
2025-11-13 10:39:49.925659,54.73
2025-11-13 10:39:50.925659,59.39
2025-11-13 10:39:51.925659,53.0
2025-11-13 10:39:52.925659,62.53
2025-11-13 10:39:53.925659,51.01
2025-11-13 10:39:54.925659,62.12
2025-11-13 10:39:55.925659,72.93
2025-11-13 10:39:56.925659,58.89
2025-11-13 10:39:57.925659,62.7
2025-11-13 10:39:58.925659,62.78
2025-11-13 10:39:59.925659,58.78
2025-11-13 10:40:00.925659,75.39
2025-11-13 10:40:01.925659,62.42
2025-11-13 10:40:02.925659,48.62
2025-11-13 10:40:03.925659,62.89
2025-11-13 10:40:04.925659,67.86
2025-11-13 10:40:05.925659,65.0
2025-11-13 10:40:06.925659,68.6
2025-11-13 10:40:07.925659,55.91
2025-11-13 10:40:08.925659,58.35
2025-11-13 10:40:09.925659,48.17
2025-11-13 10:40:10.925659,66.59
2025-11-13 10:40:11.925659,58.35
2025-11-13 10:40:12.925659,68.35
2025-11-13 10:40:13.925659,55.86
2025-11-13 10:40:14.925659,53.49
2025-11-13 10:40:15.925659,63.19
2025-11-13 10:40:16.925659,67.98
2025-11-13 10:40:17.925659,53.3
2025-11-13 10:40:18.925659,51.87
2025-11-13 10:40:19.925659,64.39
2025-11-13 10:40:20.925659,63.48
2025-11-13 10:40:21.925659,67.8
2025-11-13 10:40:22.925659,56.18
2025-11-13 10:40:23.925659,66.53
2025-11-13 10:40:24.925659,54.33
2025-11-13 10:40:25.925659,9.95
2025-11-13 10:40:26.925659,9.65
2025-11-13 10:40:27.925659,7.87
2025-11-13 10:40:28.925659,7.3
2025-11-13 10:40:29.925659,6.51
2025-11-13 10:40:30.925659,8.63
2025-11-13 10:40:31.925659,8.93
2025-11-13 10:40:32.925659,9.98
2025-11-13 10:40:33.925659,8.43
2025-11-13 10:40:34.925659,8.32
2025-11-13 10:40:35.925659,6.65
2025-11-13 10:40:36.925659,10.35
2025-11-13 10:40:37.925659,9.96
2025-11-13 10:40:38.925659,8.88
2025-11-13 10:40:39.925659,8.41
2025-11-13 10:40:40.925659,8.88
2025-11-13 10:40:41.925659,9.44
2025-11-13 10:40:42.925659,8.76
2025-11-13 10:40:43.925659,10.34
2025-11-13 10:40:44.925659,9.14
2025-11-13 10:40:45.925659,11.09
2025-11-13 10:40:46.925659,9.07
2025-11-13 10:40:47.925659,9.47
2025-11-13 10:40:48.925659,10.43
2025-11-13 10:40:49.925659,9.44
2025-11-13 10:40:50.925659,8.54
2025-11-13 10:40:51.925659,10.35
2025-11-13 10:40:52.925659,1129.12
2025-11-13 10:40:53.925659,1140.58
2025-11-13 10:40:54.925659,1065.4
2025-11-13 10:40:55.925659,1000.61
2025-11-13 10:40:56.925659,983.34
2025-11-13 10:40:57.925659,1081.82
2025-11-13 10:40:58.925659,829.9
2025-11-13 10:40:59.925659,1073.09
2025-11-13 10:41:00.925659,1121.91
2025-11-13 10:41:01.925659,924.44
2025-11-13 10:41:02.925659,1358.87
2025-11-13 10:41:03.925659,855.15
2025-11-13 10:41:04.925659,1141.23
2025-11-13 10:41:05.925659,790.36
2025-11-13 10:41:06.925659,906.03
2025-11-13 10:41:07.925659,935.41
2025-11-13 10:41:08.925659,865.99
2025-11-13 10:41:09.925659,874.72
2025-11-13 10:41:10.925659,1158.67
2025-11-13 10:41:11.925659,984.32
2025-11-13 10:41:12.925659,982.22
2025-11-13 10:41:13.925659,1014.34
2025-11-13 10:41:14.925659,993.94
2025-11-13 10:41:15.925659,1122.69
2025-11-13 10:41:16.925659,1046.27
2025-11-13 10:41:17.925659,1199.8
2025-11-13 10:41:18.925659,825.99
2025-11-13 10:41:19.925659,607.4
2025-11-13 10:41:20.925659,1006.36
2025-11-13 10:41:21.925659,926.24
2025-11-13 10:41:22.925659,1084.41
2025-11-13 10:41:23.925659,1169.22
2025-11-13 10:41:24.925659,861.19
2025-11-13 10:41:25.925659,870.29
2025-11-13 10:41:26.925659,1103.07
2025-11-13 10:41:27.925659,795.09
2025-11-13 10:41:28.925659,880.75
2025-11-13 10:41:29.925659,925.95
2025-11-13 10:41:30.925659,817.96
2025-11-13 10:41:31.925659,936.11
2025-11-13 10:41:32.925659,1006.99
2025-11-13 10:41:33.925659,979.53
2025-11-13 10:41:34.925659,1104.84
2025-11-13 10:41:35.925659,1195.41
2025-11-13 10:41:36.925659,970.02
2025-11-13 10:41:37.925659,909.05
2025-11-13 10:41:38.925659,1152.46
2025-11-13 10:41:39.925659,1101.84
2025-11-13 10:41:40.925659,829.53
2025-11-13 10:41:41.925659,949.07
2025-11-13 10:41:42.925659,995.91
2025-11-13 10:41:43.925659,981.96
2025-11-13 10:41:44.925659,1020.74
2025-11-13 10:41:45.925659,813.52
2025-11-13 10:41:46.925659,961.16
2025-11-13 10:41:47.925659,762.11
2025-11-13 10:41:48.925659,858.01
2025-11-13 10:41:49.925659,0.0
2025-11-13 10:41:50.925659,0.0
2025-11-13 10:41:51.925659,0.0
2025-11-13 10:41:52.925659,0.0
2025-11-13 10:41:53.925659,0.0
2025-11-13 10:41:54.925659,0.0
2025-11-13 10:41:55.925659,0.0
2025-11-13 10:41:56.925659,0.0
2025-11-13 10:41:57.925659,0.0
2025-11-13 10:41:58.925659,0.0
2025-11-13 10:41:59.925659,0.0
2025-11-13 10:42:00.925659,0.0
2025-11-13 10:42:01.925659,0.0
2025-11-13 10:42:02.925659,0.0
2025-11-13 10:42:03.925659,0.0
2025-11-13 10:42:04.925659,0.0
2025-11-13 10:42:05.925659,0.0
2025-11-13 10:42:06.925659,0.0
2025-11-13 10:42:07.925659,0.0
2025-11-13 10:42:08.925659,0.0
2025-11-13 10:42:09.925659,0.0
2025-11-13 10:42:10.925659,0.0
2025-11-13 10:42:11.925659,0.0
2025-11-13 10:42:12.925659,0.0
2025-11-13 10:42:13.925659,0.0
2025-11-13 10:42:14.925659,0.0
2025-11-13 10:42:15.925659,0.0
2025-11-13 10:42:16.925659,0.0
2025-11-13 10:42:17.925659,0.0
2025-11-13 10:42:18.925659,0.0
2025-11-13 10:42:19.925659,0.0
2025-11-13 10:42:20.925659,0.0
2025-11-13 10:42:21.925659,0.0
2025-11-13 10:42:22.925659,0.0
2025-11-13 10:42:23.925659,0.0
2025-11-13 10:42:24.925659,0.0
2025-11-13 10:42:25.925659,0.0
2025-11-13 10:42:26.925659,0.0
2025-11-13 10:42:27.925659,0.0
2025-11-13 10:42:28.925659,0.0
2025-11-13 10:42:29.925659,0.0
2025-11-13 10:42:30.925659,0.0
2025-11-13 10:42:31.925659,0.0
2025-11-13 10:42:32.925659,0.0
2025-11-13 10:42:33.925659,0.0
2025-11-13 10:42:34.925659,0.0
2025-11-13 10:42:35.925659,0.0
2025-11-13 10:42:36.925659,0.0
2025-11-13 10:42:37.925659,0.0
2025-11-13 10:42:38.925659,0.0
2025-11-13 10:42:39.925659,0.0
2025-11-13 10:42:40.925659,0.0
2025-11-13 10:42:41.925659,0.0
2025-11-13 10:42:42.925659,0.0
2025-11-13 10:42:43.925659,0.0
2025-11-13 10:42:44.925659,0.0
2025-11-13 10:42:45.925659,0.0
2025-11-13 10:42:46.925659,0.0
2025-11-13 10:42:47.925659,0.0
2025-11-13 10:42:48.925659,0.0
2025-11-13 10:42:49.925659,0.0
2025-11-13 10:42:50.925659,0.0
2025-11-13 10:42:51.925659,75.62
2025-11-13 10:42:52.925659,75.48
2025-11-13 10:42:53.925659,51.57
2025-11-13 10:42:54.925659,60.33
2025-11-13 10:42:55.925659,68.82
2025-11-13 10:42:56.925659,84.08
2025-11-13 10:42:57.925659,56.61
2025-11-13 10:42:58.925659,57.99
2025-11-13 10:42:59.925659,66.93
2025-11-13 10:43:00.925659,80.88
2025-11-13 10:43:01.925659,84.88
2025-11-13 10:43:02.925659,69.96
2025-11-13 10:43:03.925659,64.6
2025-11-13 10:43:04.925659,58.26
2025-11-13 10:43:05.925659,22.2
2025-11-13 10:43:06.925659,22.8
2025-11-13 10:43:07.925659,22.23
2025-11-13 10:43:08.925659,21.47
2025-11-13 10:43:09.925659,20.46
2025-11-13 10:43:10.925659,20.2
2025-11-13 10:43:11.925659,17.1
2025-11-13 10:43:12.925659,22.34
2025-11-13 10:43:13.925659,24.56
2025-11-13 10:43:14.925659,17.38
2025-11-13 10:43:15.925659,21.33
2025-11-13 10:43:16.925659,22.47
2025-11-13 10:43:17.925659,20.46
2025-11-13 10:43:18.925659,21.81
2025-11-13 10:43:19.925659,22.27
2025-11-13 10:43:20.925659,21.41
2025-11-13 10:43:21.925659,66.62
2025-11-13 10:43:22.925659,65.34
2025-11-13 10:43:23.925659,64.73
2025-11-13 10:43:24.925659,77.4
2025-11-13 10:43:25.925659,47.5
2025-11-13 10:43:26.925659,55.85
2025-11-13 10:43:27.925659,73.45
2025-11-13 10:43:28.925659,55.26
2025-11-13 10:43:29.925659,66.15
2025-11-13 10:43:30.925659,55.42
2025-11-13 10:43:31.925659,58.71
2025-11-13 10:43:32.925659,57.35
2025-11-13 10:43:33.925659,58.18
2025-11-13 10:43:34.925659,62.22
2025-11-13 10:43:35.925659,70.06
2025-11-13 10:43:36.925659,61.97
2025-11-13 10:43:37.925659,58.81
2025-11-13 10:43:38.925659,63.73
2025-11-13 10:43:39.925659,59.86
2025-11-13 10:43:40.925659,58.65
2025-11-13 10:43:41.925659,62.85
2025-11-13 10:43:42.925659,67.2
2025-11-13 10:43:43.925659,69.19
2025-11-13 10:43:44.925659,67.14
2025-11-13 10:43:45.925659,65.12
2025-11-13 10:43:46.925659,61.19
2025-11-13 10:43:47.925659,70.04
2025-11-13 10:43:48.925659,61.87
2025-11-13 10:43:49.925659,61.65
2025-11-13 10:43:50.925659,47.58
2025-11-13 10:43:51.925659,75.26
2025-11-13 10:43:52.925659,59.72
2025-11-13 10:43:53.925659,61.94
2025-11-13 10:43:54.925659,72.33
2025-11-13 10:43:55.925659,78.39
2025-11-13 10:43:56.925659,48.91
2025-11-13 10:43:57.925659,50.66
2025-11-13 10:43:58.925659,60.5
2025-11-13 10:43:59.925659,58.98
2025-11-13 10:44:00.925659,51.71
2025-11-13 10:44:01.925659,68.67
2025-11-13 10:44:02.925659,52.72
2025-11-13 10:44:03.925659,77.51
2025-11-13 10:44:04.925659,58.22
2025-11-13 10:44:05.925659,72.71
2025-11-13 10:44:06.925659,55.11
2025-11-13 10:44:07.925659,65.97
2025-11-13 10:44:08.925659,51.71
2025-11-13 10:44:09.925659,66.38
2025-11-13 10:44:10.925659,50.78
2025-11-13 10:44:11.925659,68.51
2025-11-13 10:44:12.925659,68.18
2025-11-13 10:44:13.925659,60.93
2025-11-13 10:44:14.925659,62.92
2025-11-13 10:44:15.925659,78.62
2025-11-13 10:44:16.925659,65.07
2025-11-13 10:44:17.925659,56.93
2025-11-13 10:44:18.925659,56.3
2025-11-13 10:44:19.925659,84.33
2025-11-13 10:44:20.925659,54.05
2025-11-13 10:44:21.925659,63.41
2025-11-13 10:44:22.925659,59.88
2025-11-13 10:44:23.925659,59.7
2025-11-13 10:44:24.925659,69.66
2025-11-13 10:44:25.925659,67.77
2025-11-13 10:44:26.925659,50.94
2025-11-13 10:44:27.925659,69.46
2025-11-13 10:44:28.925659,71.28
2025-11-13 10:44:29.925659,63.55
2025-11-13 10:44:30.925659,66.46
2025-11-13 10:44:31.925659,59.46
2025-11-13 10:44:32.925659,62.89
2025-11-13 10:44:33.925659,53.28
2025-11-13 10:44:34.925659,75.27
2025-11-13 10:44:35.925659,62.55
2025-11-13 10:44:36.925659,61.16
2025-11-13 10:44:37.925659,67.28
2025-11-13 10:44:38.925659,62.25
2025-11-13 10:44:39.925659,64.98
2025-11-13 10:44:40.925659,52.73
2025-11-13 10:44:41.925659,63.81
2025-11-13 10:44:42.925659,68.27
2025-11-13 10:44:43.925659,68.32
2025-11-13 10:44:44.925659,65.74
2025-11-13 10:44:45.925659,73.03
2025-11-13 10:44:46.925659,9.99
2025-11-13 10:44:47.925659,7.4
2025-11-13 10:44:48.925659,7.97
2025-11-13 10:44:49.925659,7.73
2025-11-13 10:44:50.925659,8.71
2025-11-13 10:44:51.925659,8.94
2025-11-13 10:44:52.925659,10.23
2025-11-13 10:44:53.925659,11.8
2025-11-13 10:44:54.925659,10.72
2025-11-13 10:44:55.925659,9.94
2025-11-13 10:44:56.925659,7.63
2025-11-13 10:44:57.925659,7.77
2025-11-13 10:44:58.925659,7.23
2025-11-13 10:44:59.925659,8.2
2025-11-13 10:45:00.925659,7.31
2025-11-13 10:45:01.925659,8.94
2025-11-13 10:45:02.925659,11.83
2025-11-13 10:45:03.925659,6.85
2025-11-13 10:45:04.925659,12.03
2025-11-13 10:45:05.925659,8.47
2025-11-13 10:45:06.925659,51.58
2025-11-13 10:45:07.925659,64.52
2025-11-13 10:45:08.925659,62.6
2025-11-13 10:45:09.925659,61.01
2025-11-13 10:45:10.925659,73.03
2025-11-13 10:45:11.925659,76.23
2025-11-13 10:45:12.925659,54.1
2025-11-13 10:45:13.925659,57.26
2025-11-13 10:45:14.925659,54.2
2025-11-13 10:45:15.925659,55.32
2025-11-13 10:45:16.925659,56.21
2025-11-13 10:45:17.925659,64.88
2025-11-13 10:45:18.925659,57.99
2025-11-13 10:45:19.925659,59.11
2025-11-13 10:45:20.925659,64.26
2025-11-13 10:45:21.925659,55.14
2025-11-13 10:45:22.925659,74.44
2025-11-13 10:45:23.925659,67.69
2025-11-13 10:45:24.925659,74.88
2025-11-13 10:45:25.925659,62.75
2025-11-13 10:45:26.925659,51.31
2025-11-13 10:45:27.925659,61.13
2025-11-13 10:45:28.925659,51.51
2025-11-13 10:45:29.925659,67.57
2025-11-13 10:45:30.925659,54.28
2025-11-13 10:45:31.925659,66.34
2025-11-13 10:45:32.925659,69.4
2025-11-13 10:45:33.925659,56.38
2025-11-13 10:45:34.925659,58.77
2025-11-13 10:45:35.925659,67.43
2025-11-13 10:45:36.925659,48.94
2025-11-13 10:45:37.925659,56.1
2025-11-13 10:45:38.925659,62.51
2025-11-13 10:45:39.925659,52.97
2025-11-13 10:45:40.925659,82.17
2025-11-13 10:45:41.925659,52.5
2025-11-13 10:45:42.925659,72.57
2025-11-13 10:45:43.925659,76.13
2025-11-13 10:45:44.925659,59.69
2025-11-13 10:45:45.925659,50.92
2025-11-13 10:45:46.925659,62.37
2025-11-13 10:45:47.925659,54.62
2025-11-13 10:45:48.925659,57.29
2025-11-13 10:45:49.925659,60.22
2025-11-13 10:45:50.925659,69.98
2025-11-13 10:45:51.925659,59.2
2025-11-13 10:45:52.925659,74.76
2025-11-13 10:45:53.925659,67.84
2025-11-13 10:45:54.925659,69.18
2025-11-13 10:45:55.925659,58.41
2025-11-13 10:45:56.925659,69.95
2025-11-13 10:45:57.925659,53.1
2025-11-13 10:45:58.925659,71.91
2025-11-13 10:45:59.925659,58.07
2025-11-13 10:46:00.925659,55.07
2025-11-13 10:46:01.925659,55.25
2025-11-13 10:46:02.925659,70.01
2025-11-13 10:46:03.925659,65.01
2025-11-13 10:46:04.925659,57.61
2025-11-13 10:46:05.925659,66.44
2025-11-13 10:46:06.925659,56.22
2025-11-13 10:46:07.925659,55.78
2025-11-13 10:46:08.925659,56.53
2025-11-13 10:46:09.925659,62.45
2025-11-13 10:46:10.925659,72.11
2025-11-13 10:46:11.925659,71.84
2025-11-13 10:46:12.925659,55.21
2025-11-13 10:46:13.925659,787.12
2025-11-13 10:46:14.925659,1009.19
2025-11-13 10:46:15.925659,943.93
2025-11-13 10:46:16.925659,1131.97
2025-11-13 10:46:17.925659,1302.17
2025-11-13 10:46:18.925659,954.8
2025-11-13 10:46:19.925659,1041.8
2025-11-13 10:46:20.925659,1014.97
2025-11-13 10:46:21.925659,632.27
2025-11-13 10:46:22.925659,947.96
2025-11-13 10:46:23.925659,989.02
2025-11-13 10:46:24.925659,607.94
2025-11-13 10:46:25.925659,125.8
2025-11-13 10:46:26.925659,153.34
2025-11-13 10:46:27.925659,113.12
2025-11-13 10:46:28.925659,133.92
2025-11-13 10:46:29.925659,844.38
2025-11-13 10:46:30.925659,1042.31
2025-11-13 10:46:31.925659,761.53
2025-11-13 10:46:32.925659,1057.04
2025-11-13 10:46:33.925659,830.23
2025-11-13 10:46:34.925659,887.17
2025-11-13 10:46:35.925659,1229.27
2025-11-13 10:46:36.925659,1232.86
2025-11-13 10:46:37.925659,835.18
2025-11-13 10:46:38.925659,1280.39
2025-11-13 10:46:39.925659,1053.18
2025-11-13 10:46:40.925659,897.05
2025-11-13 10:46:41.925659,1158.91
2025-11-13 10:46:42.925659,983.13
2025-11-13 10:46:43.925659,1080.95
2025-11-13 10:46:44.925659,1199.7
2025-11-13 10:46:45.925659,965.09
2025-11-13 10:46:46.925659,1060.28
2025-11-13 10:46:47.925659,1154.46
2025-11-13 10:46:48.925659,913.22
2025-11-13 10:46:49.925659,1017.43
2025-11-13 10:46:50.925659,958.46
2025-11-13 10:46:51.925659,954.05
2025-11-13 10:46:52.925659,946.04
2025-11-13 10:46:53.925659,1000.85
2025-11-13 10:46:54.925659,1031.06
2025-11-13 10:46:55.925659,789.74
2025-11-13 10:46:56.925659,882.33
2025-11-13 10:46:57.925659,1120.22
2025-11-13 10:46:58.925659,1223.89
2025-11-13 10:46:59.925659,979.59
2025-11-13 10:47:00.925659,789.86
2025-11-13 10:47:01.925659,1088.29
2025-11-13 10:47:02.925659,945.78
2025-11-13 10:47:03.925659,1005.52
2025-11-13 10:47:04.925659,985.34
2025-11-13 10:47:05.925659,986.99
2025-11-13 10:47:06.925659,1184.57
2025-11-13 10:47:07.925659,1498.71
2025-11-13 10:47:08.925659,1015.45
2025-11-13 10:47:09.925659,1295.15
2025-11-13 10:47:10.925659,21.28
2025-11-13 10:47:11.925659,17.23
2025-11-13 10:47:12.925659,16.99
2025-11-13 10:47:13.925659,109.39
2025-11-13 10:47:14.925659,167.77
2025-11-13 10:47:15.925659,124.29
2025-11-13 10:47:16.925659,90.83
2025-11-13 10:47:17.925659,115.06
2025-11-13 10:47:18.925659,108.12
2025-11-13 10:47:19.925659,143.37
2025-11-13 10:47:20.925659,144.85
2025-11-13 10:47:21.925659,127.57
2025-11-13 10:47:22.925659,139.78
2025-11-13 10:47:23.925659,104.23
2025-11-13 10:47:24.925659,129.06
2025-11-13 10:47:25.925659,124.01
2025-11-13 10:47:26.925659,117.58
2025-11-13 10:47:27.925659,113.06
2025-11-13 10:47:28.925659,91.75
2025-11-13 10:47:29.925659,103.1
2025-11-13 10:47:30.925659,133.78
2025-11-13 10:47:31.925659,166.34
2025-11-13 10:47:32.925659,99.24
2025-11-13 10:47:33.925659,140.17
2025-11-13 10:47:34.925659,92.12
2025-11-13 10:47:35.925659,100.4
2025-11-13 10:47:36.925659,126.16
2025-11-13 10:47:37.925659,142.15
2025-11-13 10:47:38.925659,124.88
2025-11-13 10:47:39.925659,113.93
2025-11-13 10:47:40.925659,105.98
2025-11-13 10:47:41.925659,123.52
2025-11-13 10:47:42.925659,128.83
2025-11-13 10:47:43.925659,126.0
2025-11-13 10:47:44.925659,126.51
2025-11-13 10:47:45.925659,110.82
2025-11-13 10:47:46.925659,100.45
2025-11-13 10:47:47.925659,76.52
2025-11-13 10:47:48.925659,144.91
2025-11-13 10:47:49.925659,129.84
2025-11-13 10:47:50.925659,107.87
2025-11-13 10:47:51.925659,114.99
2025-11-13 10:47:52.925659,80.6
2025-11-13 10:47:53.925659,128.25
2025-11-13 10:47:54.925659,113.02
2025-11-13 10:47:55.925659,94.36
2025-11-13 10:47:56.925659,103.41
2025-11-13 10:47:57.925659,121.16
2025-11-13 10:47:58.925659,95.82
2025-11-13 10:47:59.925659,117.93
2025-11-13 10:48:00.925659,95.72
2025-11-13 10:48:01.925659,150.34
2025-11-13 10:48:02.925659,132.05
2025-11-13 10:48:03.925659,108.1
2025-11-13 10:48:04.925659,151.68
2025-11-13 10:48:05.925659,127.62
2025-11-13 10:48:06.925659,147.28
2025-11-13 10:48:07.925659,132.93
2025-11-13 10:48:08.925659,149.92
2025-11-13 10:48:09.925659,112.1
2025-11-13 10:48:10.925659,137.68
2025-11-13 10:48:11.925659,105.79
2025-11-13 10:48:12.925659,120.0
2025-11-13 10:48:13.925659,159.47
2025-11-13 10:48:14.925659,100.44
2025-11-13 10:48:15.925659,124.06
2025-11-13 10:48:16.925659,113.04
2025-11-13 10:48:17.925659,122.25
2025-11-13 10:48:18.925659,135.03
2025-11-13 10:48:19.925659,127.76
2025-11-13 10:48:20.925659,125.47
2025-11-13 10:48:21.925659,119.87
2025-11-13 10:48:22.925659,146.06
2025-11-13 10:48:23.925659,120.06
2025-11-13 10:48:24.925659,104.05
2025-11-13 10:48:25.925659,142.63
2025-11-13 10:48:26.925659,128.77
2025-11-13 10:48:27.925659,115.18
2025-11-13 10:48:28.925659,122.3
2025-11-13 10:48:29.925659,121.58
2025-11-13 10:48:30.925659,105.44
2025-11-13 10:48:31.925659,117.21
2025-11-13 10:48:32.925659,132.46
2025-11-13 10:48:33.925659,158.21
2025-11-13 10:48:34.925659,96.23
2025-11-13 10:48:35.925659,148.91
2025-11-13 10:48:36.925659,136.77
2025-11-13 10:48:37.925659,119.54
2025-11-13 10:48:38.925659,120.63
2025-11-13 10:48:39.925659,127.1
2025-11-13 10:48:40.925659,108.66
2025-11-13 10:48:41.925659,99.33
2025-11-13 10:48:42.925659,128.07
2025-11-13 10:48:43.925659,131.38
2025-11-13 10:48:44.925659,77.74
2025-11-13 10:48:45.925659,131.59
2025-11-13 10:48:46.925659,106.73
2025-11-13 10:48:47.925659,118.57
2025-11-13 10:48:48.925659,139.07
2025-11-13 10:48:49.925659,55.11
2025-11-13 10:48:50.925659,48.76
2025-11-13 10:48:51.925659,64.38
2025-11-13 10:48:52.925659,72.77
2025-11-13 10:48:53.925659,55.6
2025-11-13 10:48:54.925659,73.31
2025-11-13 10:48:55.925659,66.78
2025-11-13 10:48:56.925659,63.19
2025-11-13 10:48:57.925659,62.42
2025-11-13 10:48:58.925659,75.12
2025-11-13 10:48:59.925659,64.32
2025-11-13 10:49:00.925659,58.74
2025-11-13 10:49:01.925659,54.62
2025-11-13 10:49:02.925659,56.16
2025-11-13 10:49:03.925659,63.57
2025-11-13 10:49:04.925659,56.74
2025-11-13 10:49:05.925659,55.28
2025-11-13 10:49:06.925659,61.58
2025-11-13 10:49:07.925659,61.16
2025-11-13 10:49:08.925659,69.8
2025-11-13 10:49:09.925659,64.32
2025-11-13 10:49:10.925659,58.1
2025-11-13 10:49:11.925659,64.71
2025-11-13 10:49:12.925659,52.49
2025-11-13 10:49:13.925659,67.1
2025-11-13 10:49:14.925659,46.94
2025-11-13 10:49:15.925659,52.41
2025-11-13 10:49:16.925659,60.64
2025-11-13 10:49:17.925659,55.37
2025-11-13 10:49:18.925659,52.3
2025-11-13 10:49:19.925659,59.96
2025-11-13 10:49:20.925659,65.23
2025-11-13 10:49:21.925659,69.57
2025-11-13 10:49:22.925659,69.29
2025-11-13 10:49:23.925659,61.85
2025-11-13 10:49:24.925659,53.09
2025-11-13 10:49:25.925659,64.63
2025-11-13 10:49:26.925659,49.53
2025-11-13 10:49:27.925659,69.57
2025-11-13 10:49:28.925659,61.72
2025-11-13 10:49:29.925659,73.55
2025-11-13 10:49:30.925659,67.9
2025-11-13 10:49:31.925659,67.74
2025-11-13 10:49:32.925659,55.49
2025-11-13 10:49:33.925659,59.35
2025-11-13 10:49:34.925659,48.94
2025-11-13 10:49:35.925659,55.43
2025-11-13 10:49:36.925659,49.93
2025-11-13 10:49:37.925659,62.33
2025-11-13 10:49:38.925659,66.87
2025-11-13 10:49:39.925659,60.71
2025-11-13 10:49:40.925659,54.78
2025-11-13 10:49:41.925659,54.22
2025-11-13 10:49:42.925659,61.75
2025-11-13 10:49:43.925659,60.26
2025-11-13 10:49:44.925659,56.14
2025-11-13 10:49:45.925659,50.49
2025-11-13 10:49:46.925659,48.49
2025-11-13 10:49:47.925659,67.98
2025-11-13 10:49:48.925659,61.58
2025-11-13 10:49:49.925659,77.35
2025-11-13 10:49:50.925659,59.87
2025-11-13 10:49:51.925659,52.27
2025-11-13 10:49:52.925659,62.91
2025-11-13 10:49:53.925659,59.17
2025-11-13 10:49:54.925659,49.5
2025-11-13 10:49:55.925659,46.82
2025-11-13 10:49:56.925659,57.77
2025-11-13 10:49:57.925659,56.41
2025-11-13 10:49:58.925659,63.37
2025-11-13 10:49:59.925659,58.0
2025-11-13 10:50:00.925659,59.48
2025-11-13 10:50:01.925659,60.7
2025-11-13 10:50:02.925659,75.76
2025-11-13 10:50:03.925659,47.89
2025-11-13 10:50:04.925659,53.58
2025-11-13 10:50:05.925659,19.59
2025-11-13 10:50:06.925659,18.0
2025-11-13 10:50:07.925659,19.83
2025-11-13 10:50:08.925659,22.18
2025-11-13 10:50:09.925659,21.43
2025-11-13 10:50:10.925659,15.48
2025-11-13 10:50:11.925659,18.51
2025-11-13 10:50:12.925659,24.13
2025-11-13 10:50:13.925659,19.54
2025-11-13 10:50:14.925659,16.05
2025-11-13 10:50:15.925659,16.34
2025-11-13 10:50:16.925659,26.2
2025-11-13 10:50:17.925659,20.68
2025-11-13 10:50:18.925659,22.5
2025-11-13 10:50:19.925659,20.89
2025-11-13 10:50:20.925659,26.06
2025-11-13 10:50:21.925659,23.5
2025-11-13 10:50:22.925659,21.66
2025-11-13 10:50:23.925659,20.13
2025-11-13 10:50:24.925659,24.17
2025-11-13 10:50:25.925659,20.13
2025-11-13 10:50:26.925659,18.3
2025-11-13 10:50:27.925659,18.86
